Date,Open,High,Low,Close,Turnover (Rs. Cr)
11-Aug-09,4435,4510.8,4398.9,4471.35,9082.78
12-Aug-09,4473.8,4473.8,4359.4,4457.5,9375.42
13-Aug-09,4458.55,4614.15,4458.55,4605,8883.22
14-Aug-09,4605.15,4619,4559.35,4580.05,8149
17-Aug-09,4578.8,4578.8,4374.6,4387.9,8387.98
18-Aug-09,4389.5,4491.45,4372.65,4458.9,8599.04
19-Aug-09,4457.75,4477.55,4353.45,4394.1,8296.66
20-Aug-09,4394.35,4492.8,4394.35,4453.45,5675.53
21-Aug-09,4453.45,4538.7,4400.9,4528.8,7403.77
24-Aug-09,4536.95,4656.3,4536.95,4642.8,7027.01
25-Aug-09,4641.65,4672.9,4582.5,4659.35,8299.73
26-Aug-09,4659.45,4697.8,4659.1,4680.85,7346.21
27-Aug-09,4679,4707.9,4645.15,4688.2,8572.49
28-Aug-09,4688.4,4743.75,4651.4,4732.35,8769.6
31-Aug-09,4730.85,4730.85,4635,4662.1,9366.93
01-Sep-09,4662.2,4735.9,4600.65,4625.35,9952.01
02-Sep-09,4624,4650.45,4576.6,4608.35,8466.96
03-Sep-09,4608.75,4647.35,4581.05,4593.55,7664.43
04-Sep-09,4608.7,4697.2,4580.35,4680.4,7885.25
07-Sep-09,4682.4,4790,4679.3,4782.9,8418.82
08-Sep-09,4782.85,4842.2,4782.65,4805.25,11901.18
09-Sep-09,4804.9,4825.05,4783.5,4814.25,9314.22
10-Sep-09,4814.35,4889.05,4807.9,4819.4,9264.17
11-Sep-09,4819.4,4856.15,4791.55,4829.55,8539.69
14-Sep-09,4830.35,4832.25,4786.25,4808.6,6265.34
15-Sep-09,4808.35,4899.45,4808.35,4892.1,7811.97
16-Sep-09,4894.65,4966.3,4894.65,4958.4,9361.6
17-Sep-09,4958.55,5003.05,4944.15,4965.55,12490.14
18-Sep-09,4963.95,4980.85,4931.9,4976.05,9124.75
22-Sep-09,4977.1,5036.3,4977.1,5020.2,7643.28
23-Sep-09,5019.95,5030.75,4957.05,4969.95,7733.22
24-Sep-09,4977.15,5016.7,4904.05,4986.55,11724.18
25-Sep-09,4985.1,4994.35,4931.25,4958.95,7401.44
29-Sep-09,4959.15,5020.25,4959.1,5006.85,7287.18
30-Sep-09,5007.65,5087.6,5004.35,5083.95,9175.8
01-Oct-09,5087.2,5110.5,5057.05,5083.4,10100.1
05-Oct-09,5076.05,5076.05,4991.95,5003.2,9807.7
06-Oct-09,5003.65,5034.7,4921.05,5027.4,12542.57
07-Oct-09,5031.7,5077,4972.95,4985.75,10939.13
08-Oct-09,5011.25,5043.05,4971.75,5002.25,12051.82
09-Oct-09,4993,5032.6,4934.55,4945.2,9481.39
12-Oct-09,4945.45,5068.05,4945.45,5054.25,8342.17
14-Oct-09,5054.35,5127.4,5054.35,5118.2,10025.05
15-Oct-09,5118.55,5152.25,5077.1,5108.85,9833.7
16-Oct-09,5108.65,5149.65,5093.2,5142.15,9471.33
17-Oct-09,5159.35,5176.8,5124.25,5141.8,1697.89
20-Oct-09,5145.6,5181.95,5102.65,5114.45,8313.74
21-Oct-09,5114.85,5117.45,5051.65,5063.6,8374
22-Oct-09,5063.35,5064.25,4968.45,4988.6,8830.32
23-Oct-09,4986.55,5054.95,4983.25,4997.05,9106.05
26-Oct-09,4997.15,5033.75,4961.35,4970.9,7658.71
27-Oct-09,4970.55,4970.55,4829.5,4846.7,11514.15
28-Oct-09,4846.55,4867,4784.1,4826.15,10325.07
29-Oct-09,4826.1,4826.1,4738.4,4750.55,12068.69
30-Oct-09,4751.1,4853.65,4687.5,4711.7,11459.69
03-Nov-09,4712.25,4729.85,4538.5,4563.9,10141.77
04-Nov-09,4567.3,4717.8,4565,4710.8,9466.04
05-Nov-09,4711.65,4776.35,4610.6,4765.55,9405.39
06-Nov-09,4767.5,4836.2,4764.85,4796.15,8883.6
09-Nov-09,4796.15,4905.25,4789.9,4898.4,8196.63
10-Nov-09,4898.9,4947.7,4860.1,4881.7,10543.75
11-Nov-09,4882.3,5016.7,4870.05,5003.95,8792.44
12-Nov-09,5004.4,5014.4,4924.75,4952.65,9208.49
13-Nov-09,4952.35,5017.9,4942.65,4998.95,7494.31
16-Nov-09,4996.5,5073.2,4994,5058.05,7043.04
17-Nov-09,5058.95,5074,5010.15,5062.25,7812.63
18-Nov-09,5061.5,5079.3,5041.65,5054.7,8091.52
19-Nov-09,5043.95,5053.45,4963.7,4989,7711.46
20-Nov-09,4988.75,5063.3,4932.8,5052.45,8643.31
23-Nov-09,5052.95,5113.1,5052.1,5103.55,7446.11
24-Nov-09,5105,5112.85,5053.5,5090.55,7621.19
25-Nov-09,5091.55,5138,5078.35,5108.15,7277.12
26-Nov-09,5116.45,5116.45,4986.05,5005.55,9534.57
27-Nov-09,5005.05,5005.05,4806.7,4941.75,9312.59
30-Nov-09,4942.25,5066.35,4942.25,5032.7,8574.32
01-Dec-09,5039.7,5130.35,5038.85,5122,8492.32
02-Dec-09,5122.75,5161.75,5111.75,5123.25,9308.75
03-Dec-09,5124.55,5181,5106.6,5131.7,7683.05
04-Dec-09,5131.7,5161.8,5081.85,5108.9,6960.55
07-Dec-09,5108.85,5131.3,5051.55,5066.7,6588.43
08-Dec-09,5068.55,5152.55,5058.9,5147.95,7547.17
09-Dec-09,5147.65,5147.65,5090.6,5112,7722.75
10-Dec-09,5112.4,5146.45,5084.65,5134.65,7096.21
11-Dec-09,5136.05,5182.55,5088.4,5117.3,7248.57
14-Dec-09,5117.45,5156.7,5090.15,5105.7,6543.06
15-Dec-09,5105.75,5129.45,5018.25,5033.05,7220.77
16-Dec-09,5032.95,5067.25,5001.8,5042.05,7124.61
17-Dec-09,5046.65,5064.2,5013.15,5041.75,7063.39
18-Dec-09,5042,5043.4,4979.05,4987.7,6833.57
21-Dec-09,4983.65,4997.85,4943.95,4952.6,6022.7
22-Dec-09,4953.35,4997.3,4953.35,4985.85,5249.29
23-Dec-09,4990.05,5150.6,4990.05,5144.6,7599.02
24-Dec-09,5144.8,5197.9,5129.05,5178.4,6459.65
29-Dec-09,5180.75,5214.6,5175.85,5187.95,5480.14
30-Dec-09,5188.75,5197.05,5160.1,5169.45,4922.14
31-Dec-09,5171.2,5221.85,5168.75,5201.05,7236.94
04-Jan-10,5200.9,5238.45,5167.1,5232.2,6531.61
05-Jan-10,5277.15,5288.35,5242.4,5277.9,7969.62
06-Jan-10,5278.15,5310.85,5260.05,5281.8,7892.6
07-Jan-10,5281.8,5302.55,5244.75,5263.1,6890.99
08-Jan-10,5264.25,5276.75,5234.7,5244.75,7777.04
11-Jan-10,5263.8,5287.2,5227.8,5249.4,11080.55
12-Jan-10,5251.1,5300.5,5200.95,5210.4,8648.49
13-Jan-10,5212.6,5239.2,5169.55,5233.95,8430.48
14-Jan-10,5234.5,5272.85,5232.5,5259.9,7824.43
15-Jan-10,5259.9,5279.85,5242.45,5252.2,6927.87
18-Jan-10,5253.65,5292.5,5228.95,5274.85,6659.87
19-Jan-10,5274.2,5287.8,5218.65,5225.65,6197.52
20-Jan-10,5226.1,5256.7,5201.4,5221.7,7170.51
21-Jan-10,5220.2,5220.35,5085.45,5094.15,7943.76
22-Jan-10,5094.15,5094.15,4954.85,5036,10414.08
25-Jan-10,5034.55,5035.7,4983.05,5007.9,5714.17
27-Jan-10,5008.5,5008.5,4833.05,4853.1,9800.33
28-Jan-10,4863,4929.9,4824.95,4867.25,10614.04
29-Jan-10,4866.15,4893.7,4766,4882.05,10116.63
01-Feb-10,4882.05,4918.8,4827.15,4899.7,7255.33
02-Feb-10,4907.85,4951.15,4814.1,4830.1,7927.05
03-Feb-10,4831,4949.15,4831,4931.85,6448.29
04-Feb-10,4931.3,4931.3,4832.35,4845.35,6169.35
05-Feb-10,4819.65,4827,4692.35,4718.65,7609.87
06-Feb-10,4712.75,4768.15,4712.75,4757.25,643.11
08-Feb-10,4755.35,4799.05,4675.4,4760.4,6823.11
09-Feb-10,4760.55,4810.4,4739.35,4792.65,5819.47
10-Feb-10,4793,4826.85,4748.1,4757.2,6196.72
11-Feb-10,4757.25,4843.8,4757.25,4826.85,4917.21
15-Feb-10,4827.9,4845.6,4783.9,4801.95,5004.68
16-Feb-10,4801.8,4880,4791.35,4855.75,5240.97
17-Feb-10,4858.65,4929.7,4857.6,4914,6291.08
18-Feb-10,4915.1,4922.05,4873.7,4887.75,5763.98
19-Feb-10,4887.3,4887.3,4805.55,4844.9,5737.99
22-Feb-10,4849.35,4912.05,4845.9,4856.4,4591.6
23-Feb-10,4856.6,4884.1,4833.15,4870.05,4617.62
24-Feb-10,4869.55,4880.55,4834.65,4858.6,4842.23
25-Feb-10,4859,4880.15,4835.6,4859.75,6427.68
26-Feb-10,4858.5,4992,4858.45,4922.3,10987.94
02-Mar-10,4935.6,5029.45,4935.35,5017,8468.18
03-Mar-10,5015.8,5093.25,5015.1,5088.1,7375.98
04-Mar-10,5096.95,5096.95,5049,5080.25,6826.25
05-Mar-10,5080.55,5118.65,5068.05,5088.7,6307.8
08-Mar-10,5092.15,5147.1,5092.15,5124,7130.87
09-Mar-10,5121.05,5131.8,5094.35,5101.5,6364.07
10-Mar-10,5101.6,5137.4,5092.05,5116.25,6445.89
11-Mar-10,5116.35,5152.6,5102.1,5133.4,5500.07
12-Mar-10,5131.8,5158.1,5122.1,5137,5927.11
15-Mar-10,5134.45,5151.05,5101.2,5128.9,5301.12
16-Mar-10,5128.95,5209.25,5125.7,5198.1,5250.18
17-Mar-10,5198.45,5260.5,5177.15,5231.9,6291.05
18-Mar-10,5232.55,5255.65,5214.4,5245.9,5521.68
19-Mar-10,5246.8,5269.95,5237.1,5262.8,5558.7
22-Mar-10,5260.95,5260.95,5187.05,5205.2,5212.14
23-Mar-10,5205.85,5243.6,5193.4,5225.3,5673.78
25-Mar-10,5225.3,5267.3,5202.95,5260.4,9239.93
26-Mar-10,5260.55,5293.75,5260.55,5282,6366.38
29-Mar-10,5283.9,5329.55,5242.15,5302.85,6001.64
30-Mar-10,5302.95,5325,5251.35,5262.45,5629.19
31-Mar-10,5260.4,5293.9,5235.15,5249.1,6542.18
01-Apr-10,5249.2,5298.6,5249.2,5290.5,5365.11
05-Apr-10,5291.4,5377.55,5291.4,5368.4,5762.97
06-Apr-10,5369.65,5388.65,5351.7,5366,5746.95
07-Apr-10,5365.7,5399.65,5345.05,5374.65,6530.95
08-Apr-10,5376.3,5383.65,5290.25,5304.45,5830.63
09-Apr-10,5302.4,5377.45,5302.25,5361.75,6207.69
12-Apr-10,5354.15,5382.15,5324.9,5339.7,5502.8
13-Apr-10,5340.85,5356.5,5301.7,5322.95,7839.07
15-Apr-10,5323.3,5373.15,5265.3,5273.6,7702.54
16-Apr-10,5273.4,5283.05,5237.55,5262.6,5498.97
19-Apr-10,5279.05,5279.05,5160.9,5203.65,5791.22
20-Apr-10,5208.3,5257.25,5208.3,5230.1,7155.88
21-Apr-10,5230.3,5266.3,5230.3,5244.9,6577.43
22-Apr-10,5248.6,5331.8,5221.1,5269.35,8794.67
23-Apr-10,5269.65,5311.05,5269.65,5304.1,6935.25
26-Apr-10,5299.35,5342.35,5299.35,5322.45,5920.48
27-Apr-10,5322.1,5330.55,5301.4,5308.35,5684.75
28-Apr-10,5308.2,5308.25,5202.45,5215.45,6812.97
29-Apr-10,5215.25,5264.75,5214.8,5254.15,7264.42
30-Apr-10,5254.2,5294.8,5254.2,5278,6591.23
03-May-10,5278.4,5278.7,5210.05,5222.75,4663.49
04-May-10,5223.9,5250.15,5134.85,5148.5,5782.23
05-May-10,5148.35,5148.35,5056.5,5124.9,7373.72
06-May-10,5124.4,5124.9,5037.75,5090.85,6560.7
07-May-10,5072.3,5085.65,4984.6,5018.05,8765.29
10-May-10,5026.6,5203.3,5026.6,5193.6,7272.87
11-May-10,5189.75,5206.7,5126.5,5136.15,6431.69
12-May-10,5133.75,5172.85,5098.8,5156.65,6559.76
13-May-10,5157.55,5212.7,5147.95,5178.9,6054.24
14-May-10,5180.55,5192.75,5070.95,5093.5,6094.56
17-May-10,5093.9,5094.55,4966.25,5059.9,7203.31
18-May-10,5059.55,5105.2,5024.25,5066.2,6336.36
19-May-10,5065.1,5065.1,4908.15,4919.65,8688.71
20-May-10,4924.3,4980.25,4924.3,4947.6,7215.28
21-May-10,4946.7,4946.7,4842.3,4931.15,7363.95
24-May-10,4944.3,5029.55,4923.45,4943.95,6576.57
25-May-10,4945.3,4946.6,4786.45,4806.75,6759.02
26-May-10,4807.3,4925.45,4807.3,4917.4,7246.83
27-May-10,4915.15,5016.6,4897.6,5003.1,9374.65
28-May-10,5005.6,5077.25,5005.6,5066.55,6703.72
31-May-10,5076.1,5097.6,5038.55,5086.3,5600.69
01-Jun-10,5086.25,5086.95,4961.05,4970.2,6170.85
02-Jun-10,4970.75,5031.2,4967.05,5019.85,6768.12
03-Jun-10,5020.15,5125.7,5020.15,5110.5,5784.75
04-Jun-10,5112.6,5147.9,5091.6,5135.5,5755.15
07-Jun-10,5132.95,5132.95,5004.25,5034,5958.49
08-Jun-10,5036.7,5071.35,4967.3,4987.1,6149.81
09-Jun-10,4985.05,5050.6,4980.1,5000.3,6619.08
10-Jun-10,4999.6,5085.2,4997.6,5078.6,6038.85
11-Jun-10,5078.75,5139.05,5078.75,5119.35,7105.68
14-Jun-10,5120.15,5201.25,5120.15,5197.7,5616.24
15-Jun-10,5201.3,5231.45,5171.05,5222.35,6642.21
16-Jun-10,5225.05,5255.65,5214.9,5233.35,7283.62
17-Jun-10,5233.65,5285.55,5206.55,5274.85,7662.74
18-Jun-10,5274.95,5302.3,5245.5,5262.6,7934.71
21-Jun-10,5266.5,5366.75,5266.5,5353.3,6565.17
22-Jun-10,5353.95,5354.35,5311.05,5316.55,5453.37
23-Jun-10,5316.15,5333.3,5288.15,5323.15,5457.95
24-Jun-10,5323.25,5348.3,5284.55,5320.6,8902.73
25-Jun-10,5320.5,5320.5,5259.9,5269.05,6750.84
28-Jun-10,5271.1,5339.45,5270.75,5333.5,6284.06
29-Jun-10,5333.55,5334.15,5235.8,5256.15,5859.41
30-Jun-10,5254.25,5320.35,5210,5312.5,7083.92
01-Jul-10,5312.05,5312.55,5232.1,5251.4,5489.08
02-Jul-10,5251.25,5277.25,5225.6,5237.1,5158.26
05-Jul-10,5237,5252.75,5225.85,5235.9,3333.36
06-Jul-10,5236.1,5297.45,5231.5,5289.05,4290.4
07-Jul-10,5293.1,5296.75,5233.45,5241.1,4490.16
08-Jul-10,5242,5320.5,5242,5296.85,4878.49
09-Jul-10,5297.2,5359.05,5297.2,5352.45,6889.1
12-Jul-10,5352.25,5402.7,5351.6,5383,6566.28
13-Jul-10,5370.2,5406.2,5357.85,5400.65,7302.68
14-Jul-10,5402,5453.45,5371.7,5386.15,7700.69
15-Jul-10,5387.1,5399.2,5360.6,5378.75,6035.97
16-Jul-10,5376.65,5401.35,5374.4,5393.9,6261.44
19-Jul-10,5392.7,5409.1,5361.5,5386.45,4686.58
20-Jul-10,5387,5416.45,5353.6,5368,4136.6
21-Jul-10,5368.85,5409.1,5368.85,5399.35,4953.75
22-Jul-10,5399.15,5447.15,5372.2,5441.95,6239.12
23-Jul-10,5441.9,5477.5,5435.15,5449.1,6466.84
26-Jul-10,5446.55,5466.25,5409.2,5418.6,5545.74
27-Jul-10,5420.2,5450.95,5407.2,5430.6,7037.79
28-Jul-10,5436.1,5447.85,5386.25,5397.55,6793.67
29-Jul-10,5397.85,5415.85,5381.55,5408.9,7592.59
30-Jul-10,5408.4,5413.25,5349.2,5367.6,5934.09
02-Aug-10,5369.55,5438.85,5351.3,5431.65,5012.55
03-Aug-10,5432.5,5459.2,5426.4,5439.55,5577.95
04-Aug-10,5441.35,5481.9,5428.4,5467.85,5308.01
05-Aug-10,5470.15,5487.15,5443.1,5447.1,5375.93
06-Aug-10,5448.25,5471.9,5431.35,5439.25,4724.6
09-Aug-10,5439.8,5492.3,5433.25,5486.15,4943.58
10-Aug-10,5486.8,5491.45,5445.35,5460.7,6726.45
11-Aug-10,5460.7,5474.6,5412,5420.6,7684.14
12-Aug-10,5418.7,5431.1,5372.45,5416.45,7991.9
13-Aug-10,5420.65,5476.5,5415.5,5452.1,6503.15
16-Aug-10,5452.1,5465.25,5397.4,5418.3,6283.46
17-Aug-10,5422.15,5443.55,5408.8,5414.15,5458.34
18-Aug-10,5416.25,5487.95,5416.25,5479.15,6293.69
19-Aug-10,5478.25,5544.7,5478.1,5540.2,5669.59
20-Aug-10,5540.8,5546.6,5513.35,5530.65,5301.98
23-Aug-10,5531.15,5549.8,5519.4,5543.5,5263.58
24-Aug-10,5541.1,5547.25,5488.45,5505.1,5551.14
25-Aug-10,5505.3,5506.15,5452.55,5462.35,5517.95
26-Aug-10,5462.1,5486.55,5454.7,5477.9,7554.18
27-Aug-10,5489.6,5495.2,5391.95,5408.7,5450.83
30-Aug-10,5408.9,5469,5390.35,5415.45,4230.08
31-Aug-10,5413.55,5413.9,5348.9,5402.4,6686.31
01-Sep-10,5403.05,5478.6,5403.05,5471.85,5883.01
02-Sep-10,5471.9,5513.95,5471.85,5486.15,5066.31
03-Sep-10,5486.3,5510.4,5473.65,5479.4,4234.91
06-Sep-10,5479.55,5589.4,5479.55,5576.95,6388.26
07-Sep-10,5575.9,5625.5,5571.65,5604,6050.2
08-Sep-10,5604.25,5625.3,5567.75,5607.85,5689.78
09-Sep-10,5608.3,5647.45,5608.1,5640.05,6234.11
13-Sep-10,5639.2,5770.6,5639.2,5760,7515.79
14-Sep-10,5760.3,5838.45,5760.3,5795.55,8111.27
15-Sep-10,5795.25,5869.45,5792.2,5860.95,8805.82
16-Sep-10,5861.1,5901.65,5815.8,5828.7,7830.28
17-Sep-10,5828.7,5898.4,5828.7,5884.95,7874.33
20-Sep-10,5885.05,5989.5,5885.05,5980.45,7658.35
21-Sep-10,5980.5,6032.8,5961.85,6009.05,9035.72
22-Sep-10,6008.4,6037.4,5946.45,5991,8003
23-Sep-10,5991.05,6006.8,5932.4,5959.55,6114.32
24-Sep-10,5959.45,6029.1,5951.2,6018.3,7167.29
27-Sep-10,6018.3,6073.5,6018.3,6035.65,6621.37
28-Sep-10,6036.05,6049.8,5991.3,6029.5,6860.57
29-Sep-10,6029.15,6071.55,5979.65,5991.3,7028.59
30-Sep-10,5991.35,6048.45,5963.6,6029.95,9926.83
01-Oct-10,6030.3,6153.1,6030.3,6143.4,8626.97
04-Oct-10,6144.7,6222.1,6144.7,6159.45,7416.3
05-Oct-10,6159.45,6188.35,6118.05,6145.8,6398.72
06-Oct-10,6150.95,6223.4,6148.6,6186.45,6668.37
07-Oct-10,6186.85,6199.45,6107.5,6120.3,7191.88
08-Oct-10,6121.4,6148.6,6067,6103.45,6623.9
11-Oct-10,6105.95,6187.75,6105.95,6135.85,5662.74
12-Oct-10,6135.95,6144.95,6057.95,6090.9,5166.44
13-Oct-10,6091.45,6240.25,6089.75,6233.9,8169.71
14-Oct-10,6234.3,6284.1,6157.9,6177.35,6591.58
15-Oct-10,6175.9,6200.6,6050.35,6062.65,6512.52
18-Oct-10,6112.75,6115.1,5985.1,6075.95,7739.58
19-Oct-10,6114.45,6127.05,6008.15,6027.3,6428.48
20-Oct-10,6002.95,6038.1,5966.75,5982.1,5029.95
21-Oct-10,6008.9,6113.5,5984.9,6101.5,6706.58
22-Oct-10,6113.4,6121.1,6041.35,6066.05,5611.75
25-Oct-10,6101.25,6151.3,6094.6,6105.8,5936.95
26-Oct-10,6116.3,6120.25,6074.65,6082,6237.35
27-Oct-10,6075.45,6075.95,5987.55,6012.65,5892.65
28-Oct-10,6039.95,6071.1,5968.1,5987.7,11869.38
29-Oct-10,6021.15,6032.65,5937.1,6017.7,7152.22
01-Nov-10,6092.3,6132.4,6084.75,6117.55,6679.42
02-Nov-10,6127.55,6138.1,6094.4,6119,6081.21
03-Nov-10,6150.6,6182.5,6146.8,6160.5,5241.29
04-Nov-10,6209.6,6290.15,6199.35,6281.8,6442.42
05-Nov-10,6321.85,6338.5,6303.1,6312.45,1143.23
08-Nov-10,6335.25,6335.9,6265.35,6273.2,6799.73
09-Nov-10,6281,6310.9,6243.55,6301.55,7037.06
10-Nov-10,6303.2,6307.65,6269.25,6275.7,6187.2
11-Nov-10,6286.35,6296.55,6179.5,6194.25,7013.98
12-Nov-10,6182.3,6202.5,6056.75,6071.65,7348.97
15-Nov-10,6079.9,6128.75,6039.4,6121.6,6436.93
16-Nov-10,6143.45,6144.05,5970.6,5988.7,7327.56
18-Nov-10,6075.95,6076.2,5906.75,5998.8,9720.83
19-Nov-10,6011.3,6013.25,5863.95,5890.3,7332.53
22-Nov-10,5920.9,6020.25,5905.15,6010,6138.02
23-Nov-10,5971.55,5973.35,5824.95,5934.75,7781.91
24-Nov-10,5946.8,5976.65,5833.6,5865.75,6608.67
25-Nov-10,5883.95,5907.1,5780.35,5799.75,12228.45
26-Nov-10,5828.55,5838.5,5690.35,5751.95,9841.53
29-Nov-10,5789.95,5843.15,5754.7,5830,6132.15
30-Nov-10,5811.6,5892.25,5768.35,5862.7,8862.2
01-Dec-10,5871,5971,5865.55,5960.9,7422.59
02-Dec-10,6023.05,6029.5,5980.6,6011.7,8206.15
03-Dec-10,6013.35,6025.4,5964.25,5992.8,6957.19
06-Dec-10,6033.65,6069.45,5981.7,5992.25,7255.47
07-Dec-10,5995.05,6001,5939.7,5976.55,7503.81
08-Dec-10,5954.4,5960,5878.6,5903.7,7342.58
09-Dec-10,5924.25,5927.3,5742.3,5766.5,8924.45
10-Dec-10,5761,5865.5,5721.15,5857.35,9006.74
13-Dec-10,5882.65,5913.8,5795.9,5907.65,6888.32
14-Dec-10,5928.7,5953.95,5888.75,5944.1,6074.88
15-Dec-10,5931.15,5942.75,5865.8,5892.3,7089.53
16-Dec-10,5910.55,5956.15,5855.05,5948.75,8378.96
20-Dec-10,5926.85,5985,5900.25,5947.05,7312.39
21-Dec-10,5960.4,6007.45,5960.05,6000.65,6485.84
22-Dec-10,6019,6023.8,5958,5984.4,5864.21
23-Dec-10,6005.9,6006.45,5964.6,5980,4301.17
24-Dec-10,5940.25,6017.35,5940.25,6011.6,4656.48
27-Dec-10,6013.3,6045.75,5991.1,5998.1,3459.44
28-Dec-10,6005.35,6010.9,5982.25,5996,3636.15
29-Dec-10,6005.15,6067.55,6002.85,6060.35,4053.2
30-Dec-10,6062.35,6106.4,6062.35,6101.85,7239.3
31-Dec-10,6105.1,6147.3,6103.55,6134.5,4945.21
03-Jan-11,6177.45,6178.55,6147.2,6157.6,4477.36
04-Jan-11,6172.75,6181.05,6124.4,6146.35,7678.55
05-Jan-11,6141.35,6141.35,6062.35,6079.8,6606.21
06-Jan-11,6107,6116.15,6022.3,6048.25,7050.18
07-Jan-11,6030.9,6051.2,5883.6,5904.6,8325.79
10-Jan-11,5901.3,5907.25,5740.95,5762.85,7920.38
11-Jan-11,5767.95,5842.6,5698.2,5754.1,8307.22
12-Jan-11,5800.05,5874.2,5711.3,5863.25,8709.68
13-Jan-11,5850.75,5857.75,5736.7,5751.9,8150.11
14-Jan-11,5752.1,5833.65,5639.65,5654.55,7372.1
17-Jan-11,5648.8,5696.15,5624.15,5654.75,6417.27
18-Jan-11,5682.55,5730.5,5671.25,5724.05,6160.38
19-Jan-11,5737.35,5747.65,5662.55,5691.05,6694.79
20-Jan-11,5656,5729.45,5634.5,5711.6,6947.7
21-Jan-11,5692.05,5717.55,5674.5,5696.5,6083.61
24-Jan-11,5717.1,5756,5697.75,5743.25,6641.96
25-Jan-11,5763.3,5801.55,5680.65,5687.4,7302.14
27-Jan-11,5725.3,5726.1,5594.95,5604.3,9182.79
28-Jan-11,5614,5614.4,5459.55,5512.15,8122.35
31-Jan-11,5452.55,5526.85,5416.65,5505.9,7873.96
01-Feb-11,5537.3,5539.15,5402,5417.2,7797.43
02-Feb-11,5469.55,5490.6,5415.65,5432,7860.06
03-Feb-11,5430.45,5532.65,5418,5526.75,6254
04-Feb-11,5519.9,5556.3,5369.05,5395.75,7685.49
07-Feb-11,5430.15,5440.35,5376.95,5396,5905.38
08-Feb-11,5432.35,5432.35,5303.4,5312.55,6479.05
09-Feb-11,5293.05,5339.45,5225.65,5253.55,9294.77
10-Feb-11,5246.05,5272.6,5196.8,5225.8,8309.47
11-Feb-11,5219.65,5319.45,5177.7,5310,7717.69
14-Feb-11,5340.25,5463.8,5340.25,5456,7073.77
15-Feb-11,5467.75,5506.5,5408.35,5481,7071
16-Feb-11,5467.6,5504.8,5460.35,5481.7,5258.76
17-Feb-11,5501.7,5553,5463.4,5546.45,5601.73
18-Feb-11,5557.55,5599.25,5441.95,5458.95,7684.74
21-Feb-11,5456.6,5526.25,5413.1,5518.6,6109.38
22-Feb-11,5504.4,5519.45,5437.3,5469.2,7383.12
23-Feb-11,5452.45,5495.2,5427.55,5437.35,7203.8
24-Feb-11,5408.75,5423.4,5242.5,5262.7,11011.16
25-Feb-11,5321.05,5338.2,5232.75,5303.55,7679.23
28-Feb-11,5330.15,5477,5308.6,5333.25,10276.18
01-Mar-11,5382,5533.05,5373.55,5522.3,7411.09
03-Mar-11,5478.45,5570.75,5468.25,5536.2,8848.97
04-Mar-11,5586.2,5608.2,5524.1,5538.75,6522.01
07-Mar-11,5490.05,5491.25,5408.45,5463.15,5145.87
08-Mar-11,5466.1,5530.55,5464.75,5520.8,5176.59
09-Mar-11,5542.4,5563.3,5477.45,5531,5595.45
10-Mar-11,5516.1,5516.3,5468.45,5494.4,4854.41
11-Mar-11,5456.15,5502.7,5411.55,5445.45,5586.59
14-Mar-11,5436.5,5537.3,5434.25,5531.5,5310.24
15-Mar-11,5420,5497.85,5373.65,5449.65,7745.78
16-Mar-11,5475.95,5535.1,5475.95,5511.15,5724.84
17-Mar-11,5455.4,5510.05,5435.3,5446.65,5962.69
18-Mar-11,5475.35,5483.05,5366.4,5373.7,5729.27
21-Mar-11,5408.75,5413.3,5348.2,5364.75,4222.09
22-Mar-11,5390.85,5428.15,5376.15,5413.85,3978.8
23-Mar-11,5411.4,5484.95,5401.95,5480.25,4852.75
24-Mar-11,5501.8,5529,5496.1,5522.4,4766.56
25-Mar-11,5588.65,5667.1,5560.95,5654.25,6457.47
28-Mar-11,5645.25,5709.1,5643.2,5687.25,6675.09
29-Mar-11,5686.5,5770.35,5680.7,5736.35,6737.62
30-Mar-11,5755.8,5803.15,5753.9,5787.65,6161.99
31-Mar-11,5803.05,5872,5778.65,5833.75,11741.25
01-Apr-11,5835,5860.2,5810.4,5826.05,5698.58
04-Apr-11,5842,5918.7,5833.2,5908.45,5424.67
05-Apr-11,5923.85,5928.65,5855.85,5910.05,5386.96
06-Apr-11,5908,5944.45,5868.8,5891.75,6114.96
07-Apr-11,5888.55,5906.1,5866.25,5885.7,5029.08
08-Apr-11,5886.75,5926.95,5822,5842,5071.12
11-Apr-11,5805.35,5830.3,5777.9,5785.7,4636.4
13-Apr-11,5747.95,5923.6,5735.55,5911.5,6888.51
15-Apr-11,5898.75,5907.35,5806.45,5824.55,9198.8
18-Apr-11,5824.35,5897.9,5722.25,5729.1,7626.14
19-Apr-11,5716,5762.95,5693.25,5740.75,5510.81
20-Apr-11,5786.05,5857.35,5759.65,5851.65,6097.39
21-Apr-11,5882.85,5912.9,5864.35,5884.7,7240.13
25-Apr-11,5859.6,5906.6,5857,5874.5,5323.17
26-Apr-11,5876.85,5893.2,5791.55,5868.4,6155.73
27-Apr-11,5884.2,5892.35,5819.95,5833.9,5893.38
28-Apr-11,5851.35,5856.4,5776.95,5785.45,8773.7
29-Apr-11,5782.5,5804.3,5706.05,5749.5,7259
02-May-11,5766.9,5775.25,5687.7,5701.3,4614.18
03-May-11,5689.7,5710.8,5554.85,5565.25,7457
04-May-11,5567.7,5578.8,5503,5537.15,6150.25
